Id,Country,Year,Female_Under18,Female_Over18,Male_Under18,Male_Over18,Total_Under18,Total_Over18,VALUE
83,Australia,2023,0.04367088607594935,0.12113924050632909,0.05104149975965387,0.14158468194199642,0.050857234417561265,0.14107354590610477,61.46148
84,Australia,2024,0.04543518987341771,0.1260332658227848,0.05310357634994391,0.14730470309245314,0.05291186668803074,0.1467729171607114,60.249413
85,Australia,2025,0.047234430379746825,0.13102420253164557,0.05520648614004164,0.15313799198846337,0.05500718474603428,0.15258514725204295,59.07746
86,Australia,2026,0.049068607594936704,0.1361120506329114,0.05735022912994712,0.15908454863002724,0.05714318859157185,0.15851023618009932,57.522648
87,Australia,2027,0.05093772151898734,0.14129681012658227,0.059534805319660294,0.16514437301714466,0.05931987822464347,0.1645481839448806,56.452187
88,Australia,2028,0.05284177215189873,0.14657848101265822,0.06176021470918122,0.17131746514981575,0.06153725364524915,0.1706989905463868,55.45724
89,Australia,2029,0.05478075949367089,0.15195706329113925,0.06402645729850985,0.1776038250280404,0.06379531485338888,0.17696265598461786,54.438015
90,Hungary,2024,0.037333662910157266,0.09925290871236937,0.03990454388900044,0.10608768985124514,0.04001632132286318,0.10638485424858754,38.151836
91,Hungary,2025,0.038841942891727654,0.10326272622434911,0.041516687462116085,0.11037363252123543,0.041632980704306884,0.1106828023602305,39.675922
92,Hungary,2026,0.04038008980362612,0.10735194606329869,0.0431607546703429,0.11474444534310672,0.04328165314280885,0.11506585835527229,40.38093
93,Hungary,2027,0.041948103645852726,0.11152056822921824,0.044836745513680915,0.11920012831685903,0.04496233863836909,0.11953402223371297,41.089767
94,Hungary,2028,0.04354598441840746,0.11576859272210768,0.04654465999213013,0.12374068144249235,0.04667503719098763,0.12408729399555254,41.49438
95,Hungary,2029,0.0451737321212903,0.12009601954196697,0.04828449810569054,0.12836610472000662,0.04841974880066446,0.12872567364079093,43.04875
96,Slovenia,2023,0.020649485743415925,0.07208547750428831,0.021975599506754564,0.07671482009630683,0.02955339244011821,0.10316820633641265,40.06827
97,Slovenia,2024,0.021483724967449904,0.07499773079546157,0.022863413726827424,0.07981409882819764,0.030747349494698945,0.10733620187240371,40.385494
98,Slovenia,2025,0.02233448378007865,0.07796765246863827,0.023768808426505725,0.0829747494161655,0.03196494926323184,0.11158673197346396,39.322613
99,Slovenia,2026,0.02320176218130213,0.08099524252381839,0.024691783605789424,0.0861967718602104,0.033206191745716804,0.11591979663959327,38.614494
100,Slovenia,2027,0.02408556017112034,0.08408050096100192,0.02563233926467853,0.08948016616033233,0.03447107694215388,0.12033539587079173,38.134922
101,Slovenia,2028,0.024985877749533283,0.08722342778018888,0.026590475403173032,0.09282493231653127,0.03575960485254305,0.12483352966705931,38.037796
102,Slovenia,2029,0.02590271491654093,0.0904240229813793,0.027566192021272914,0.09623107032880733,0.03707177547688427,0.12941419802839607,38.16423
103,Finland,2023,0.02610324393874689,0.07943245198564916,0.028860022176502343,0.08782135780591575,0.03454587729187295,0.10512347606021556,39.807602
104,Finland,2024,0.027157814993872254,0.08264152304586937,0.030025967072433022,0.09136934066127472,0.035941530734464607,0.10937046449304827,39.940754
105,Finland,2025,0.028233268644148646,0.08591414006767817,0.031214999986104938,0.0949875806028785,0.0373648208788898,0.1137015517067292,39.27986
106,Finland,2026,0.029329604889576002,0.08925030305107542,0.032427120917518024,0.09867607763072697,0.03881574772514844,0.11811673770125825,38.462063
107,Finland,2027,0.030446823730154386,0.09265001199606121,0.03366232986667235,0.10243483174482017,0.04029431127324062,0.12261602247663544,38.516193
108,Finland,2028,0.03158492516588374,0.0961132669026355,0.03492062683356783,0.10626384294515807,0.04180051152316626,0.12719940603286084,39.333954
109,Finland,2029,0.032743909196764114,0.09964006777079831,0.03620201181820455,0.11016311123174073,0.04333434847492545,0.1318668883699344,39.972454
110,Netherlands (Kingdom of the),2023,0.03166291556279012,0.10952254399588067,0.031536263900538965,0.10908445381989715,0.024697074138976295,0.08542758431678692,26.65405
111,Netherlands (Kingdom of the),2024,0.032942097351526846,0.11394725477331426,0.032810328962120744,0.11349146575422102,0.025694835934190943,0.08887885872318511,25.696142
112,Netherlands (Kingdom of the),2025,0.03424660947271384,0.11845958358594455,0.03410962303482298,0.11798574525160078,0.026712355388716795,0.09239847519703676,24.73981
113,Netherlands (Kingdom of the),2026,0.03557645192635102,0.12305953043377157,0.035434146118645614,0.1225672923120365,0.027749632502553797,0.09598643373834183,23.82828
114,Netherlands (Kingdom of the),2027,0.03693162471243843,0.12774709531679523,0.036783898213588684,0.1272361069355281,0.028806667275701973,0.09964273434710028,22.98856
115,Netherlands (Kingdom of the),2028,0.03831212783097608,0.13252227823501564,0.03815887931965217,0.13199218912207558,0.02988345970816134,0.1033673770233122,21.165844
116,Netherlands (Kingdom of the),2029,0.03971796128196396,0.13738507918843276,0.0395590894368361,0.136835538871679,0.030980009799931884,0.10716036176697753,19.524723
117,Lithuania,2023,0.02591490639095029,0.08157305761696855,0.0312650806135981,0.0984139469314395,0.028589993502274196,0.08999350227420402,29.722366
118,Lithuania,2024,0.02696186860914467,0.08486860914469406,0.03252818987038744,0.10238987038746962,0.029745029239766053,0.09362923976608183,30.23316
119,Lithuania,2025,0.028029562752451834,0.08822941911851317,0.033816311191667704,0.10644452500104494,0.030922936972059775,0.09733697205977908,30.634289
120,Lithuania,2026,0.029117988820871736,0.09165548753842588,0.035129444577438794,0.11057791077216539,0.032123716699155265,0.10111669915529563,31.06618
121,Lithuania,2027,0.030227146814404426,0.09514681440443215,0.03646759002770082,0.11479002770083105,0.033347368421052626,0.1049684210526316,31.238235
122,Lithuania,2028,0.03135703673304984,0.09870339971653194,0.03783074754245368,0.11908087578704178,0.03459389213775176,0.10889213775178688,30.720844
123,Lithuania,2029,0.03250765857680804,0.10232524347472537,0.03921891712169745,0.12345045503079771,0.035863287849252745,0.11288784925276153,30.060663
124,Bulgaria,2023,0.03620269091952628,0.09774726548272095,0.04657785234158564,0.12576020132228122,0.050109822187393085,0.1352965199059613,45.754635
125,Bulgaria,2024,0.03766527963267514,0.10169625500822287,0.04845959757618571,0.1308409134557014,0.05213425900376377,0.1407624993101622,43.771904
126,Bulgaria,2025,0.03915683049855962,0.10572344234611097,0.050378605092659026,0.13602223375017938,0.05419878367788436,0.14633671593028777,42.859364
127,Bulgaria,2026,0.04067734351717972,0.10982882749638524,0.052334874891005634,0.1413041622057152,0.05630339620975487,0.15201916976633814,40.67949
128,Bulgaria,2027,0.04222681868853545,0.11401241045904568,0.0543284069712255,0.1466866988223088,0.0584480965993753,0.15780986081831325,37.808414
129,Bulgaria,2028,0.0438052560126268,0.11827419123409236,0.05635920133331863,0.15216984359996027,0.06063288484674563,0.16370878908621317,34.965786
130,Bulgaria,2029,0.04541265548945376,0.12261416982152515,0.058427257977285034,0.15775359653866958,0.0628577609518659,0.1697159545700379,33.008884
131,Switzerland,2023,0.03116532182398196,0.07675903338128895,0.03620942015387499,0.08918246074935883,0.031255395008444334,0.0769808802985759,24.054485
132,Switzerland,2024,0.032424400825670864,0.07986009832989303,0.03767228072809157,0.09278543216363293,0.03251811296678551,0.08009090786263837,25.004005
133,Switzerland,2025,0.03370841208481891,0.08302257050520215,0.039164108838431216,0.09645974954650655,0.033805835241133404,0.08326252013093971,25.733494
134,Switzerland,2026,0.035017355601426145,0.08624644990721629,0.04068490448489395,0.1002054128979796,0.03511856183148807,0.08649571710347992,26.232672
135,Switzerland,2027,0.036351231375492565,0.08953173653593544,0.0422346676674798,0.10402242221805215,0.03645629273784948,0.08979049878025894,26.313604
136,Switzerland,2028,0.0377100394070182,0.09287843039135965,0.04381339838618878,0.10791077750672422,0.03781902796021767,0.09314686516127686,26.057407
137,Switzerland,2029,0.039093779696003,0.0962865314734889,0.045421096641020814,0.11187047876399575,0.03920676749859259,0.09656481624653364,25.91044
138,Georgia,2021,0.04594930235955877,0.08649280444152238,0.03415150851048287,0.06428519249032068,0.06519833442910367,0.12272627657243039,18.81774
139,Georgia,2022,0.047805654174884936,0.0899871137409599,0.035531229454306375,0.06688231426692964,0.06783234714003945,0.12768441814595663,20.260937
140,Georgia,2023,0.049698765432098765,0.09355061728395064,0.03693827160493827,0.06953086419753086,0.07051851851851852,0.13274074074074077,21.728258
141,Georgia,2024,0.051628636131200216,0.09718331507049457,0.038372634962378534,0.07223084228212434,0.07325684856454086,0.13789524435678285,22.33514
142,Georgia,2025,0.053595266272189336,0.10088520710059172,0.039834319526627214,0.07498224852071007,0.07604733727810649,0.14314792899408285,22.450264
143,Georgia,2026,0.055598655855066105,0.10465629337424212,0.04132332529768425,0.07778508291328805,0.07888998465921541,0.14849879465264085,22.68448
144,Georgia,2027,0.0576388048798305,0.10849657389144571,0.04283965227554969,0.08063934545985828,0.08178479070786762,0.1539478413324568,23.155745
145,Georgia,2028,0.05971571334648256,0.11240604865220251,0.04438330046022353,0.08354503616042079,0.0847317554240631,0.1594950690335306,24.207682
146,Georgia,2029,0.061829381255022256,0.11638471765651252,0.04595426985170573,0.08650215501497553,0.08773087880780184,0.16514047775586235,25.425713
147,Malta,2024,0.04294651952914569,0.09082132818458681,0.048152158259951235,0.10182997402514282,0.04977892036332797,0.10527017585031656,12.867659
148,Malta,2025,0.04468155891812317,0.09449050984324411,0.05009750545365326,0.10594390497575856,0.051789988746006425,0.10952309095466936,13.657869
149,Malta,2026,0.04645095552272398,0.09823234856444911,0.052081374373963256,0.11013929990559447,0.05384088026497553,0.11386022219970239,14.585131
150,Malta,2027,0.04825470934294811,0.10204684434820176,0.05410376502088122,0.11441615881465048,0.05593159492023531,0.11828156958541569,15.252734
151,Malta,2028,0.05009282037879555,0.10593399719450207,0.056164677394407135,0.1187744817029266,0.058062132711785744,0.12278713311180922,15.685272
152,Malta,2029,0.05196528863026628,0.10989380710335003,0.05826411149454099,0.12321426857042278,0.06023249363962684,0.12737691277888302,15.9936
153,Uzbekistan,2022,0.07346556493119986,0.10495080704457126,0.057963656734708144,0.08280522390672594,0.09638142922166588,0.1376877560309513,108.93797
154,Uzbekistan,2023,0.07643357375442034,0.10919081964917193,0.06030538846679036,0.08615055495255768,0.10027523896222118,0.14325034137460171,107.122055
155,Uzbekistan,2024,0.07946035502958579,0.11351479289940829,0.06269349112426034,0.08956213017751478,0.10424615384615384,0.14892307692307694,104.5813
156,Uzbekistan,2025,0.08254590875669618,0.11792272679528025,0.0651279647071181,0.09303994958159727,0.1082941738734638,0.15470596267637685,101.49013
157,Uzbekistan,2026,0.08569023493575154,0.12241462133678789,0.06760880921536361,0.09658401316480514,0.11241929904415111,0.16059899863450158,98.66631
158,Uzbekistan,2027,0.08889333356675187,0.12699047652393125,0.07013602464899689,0.10019432092713841,0.11662152935821576,0.1666021847974511,96.06714
159,Uzbekistan,2028,0.09215520464969712,0.1316502923567102,0.0727096110080179,0.10387087286859702,0.12090086481565768,0.17271552116522526,93.710434
160,Uzbekistan,2029,0.09547584818458736,0.1363940688351248,0.07532956829242672,0.10761366898918104,0.125257305416477,0.1789390077378243,91.64366
161,Norway,2023,0.04158719052229005,0.1060706994220207,0.04862502276452375,0.12402112547805497,0.04755868454600348,0.1213013639544134,35.570988
162,Norway,2024,0.04326731301939059,0.11035595567867038,0.050589473684210524,0.1290315789473684,0.049480055401662046,0.12620193905817173,36.9502
163,Norway,2025,0.044980705268908926,0.1147260684948576,0.05259282462210891,0.1341412493170643,0.051439473204957384,0.13119955525309357,37.26903
164,Norway,2026,0.04672736727084512,0.1191810378705825,0.0546350755782189,0.1393501365871426,0.05343693795588954,0.13629421253917892,37.5627
165,Norway,2027,0.048507299025199124,0.12372086380584496,0.056716226552540515,0.14465824075760333,0.05547244965445849,0.14148591091642782,37.09506
166,Norway,2028,0.05032050053197095,0.12834554630064507,0.05883627754507374,0.15006556182844658,0.05754600830066422,0.14677465038484028,36.51012
167,Norway,2029,0.05216697179116066,0.1330550853549828,0.06099522855581862,0.15557209979967224,0.0596576138945068,0.15216043094441625,35.888214
168,Italy,2023,0.03894824509220701,0.11197620464009518,0.04146103509815585,0.11920047590719808,0.03666389054134443,0.10540868530636525,54.36246
169,Italy,2024,0.04052175419393217,0.11650004330755503,0.043136060916121335,0.12401617513384888,0.03814511171921473,0.1096671961927424,52.48822
170,Italy,2025,0.04212642189173111,0.12111346293872695,0.04484425556216537,0.12892723474122547,0.039655664009518136,0.11401003402736466,50.681023
171,Italy,2026,0.043762248185603786,0.12581646353361095,0.0465856190362879,0.13393365472932778,0.0411955474122546,0.11843719881023203,49.104576
172,Italy,2027,0.045429233075550274,0.13060904509220703,0.048360151338489,0.13903543509815586,0.04276476192742414,0.12294869054134441,48.489735
173,Italy,2028,0.047127376561570476,0.13549120761451516,0.05016785246876857,0.1442325758477097,0.04436330755502676,0.12754450922070198,48.05592
174,Italy,2029,0.04885667864366449,0.14046295110053542,0.052008722427126716,0.14952507697798934,0.04599118429506247,0.13222465484830462,47.595474
175,Egypt,2022,0.05614530144226462,0.0968303024873839,0.05202454537310757,0.08972349129564929,0.0803547433485622,0.13858281823882468,54.991188
176,Egypt,2023,0.05841357162053211,0.10074224670787423,0.054126337006181115,0.09334832034399353,0.0836010749798441,0.1441815640956732,55.655357
177,Egypt,2024,0.06072675803995342,0.10473165517035445,0.056269748275553165,0.09704492818537429,0.08691169040580489,0.14989117620711276,55.86792
178,Egypt,2025,0.0630848607005285,0.10879852787482455,0.05845477918122366,0.10081331481979157,0.09028658962644447,0.15571165457314343,54.264614
179,Egypt,2026,0.06548787960225746,0.1129428648212846,0.060681429723192674,0.10465348024724531,0.09372577264176297,0.1616429991937651,52.14974
180,Egypt,2027,0.06793581474514016,0.1171646660097345,0.06294969990146015,0.10856542446773566,0.09722923945176024,0.16768521006897785,49.75965
181,Egypt,2028,0.07042866612917673,0.1214639314401744,0.06525958971602613,0.1125491474812625,0.1007969900564364,0.17383828719878167,47.219982
182,Egypt,2029,0.0729664337543671,0.12584066111260414,0.06761109916689059,0.11660464928782582,0.10442902445579143,0.18010223058317654,44.504215
183,Canada,2023,0.04987232557265593,0.1099961847352467,0.05136276288862038,0.11328342703767938,0.042420138992833784,0.0935599732230834,82.78482
184,Canada,2024,0.051887167525791235,0.11444003059855068,0.05343781850932063,0.11786007749000163,0.04413391260814427,0.09733979614129598,78.72535
185,Canada,2025,0.053941907339384663,0.11897187340964284,0.05555396434033179,0.122527354683954,0.045881622334649035,0.10119446703808703,76.39851
186,Canada,2026,0.0560365450134362,0.12359171316852323,0.05771120038165384,0.12728525861953657,0.04766326817234803,0.10512398591345655,74.40693
187,Canada,2027,0.058171080547945876,0.12829954987519177,0.05990952663328679,0.13213378929674924,0.04947885012124133,0.10912835276740451,72.17718
188,Canada,2028,0.06034551394291369,0.13309538352964853,0.062148943095230655,0.13707294671559206,0.051328368181328896,0.11320756759993096,69.27254
189,Canada,2029,0.0625598451983396,0.13797921413189349,0.0644294497674854,0.14210273087606504,0.053211822352610696,0.11736163041103584,66.58994
190,Bosnia and Herzegovina,2023,0.02130043338834546,0.057085161480765874,0.02767379141005512,0.07416576097894778,0.04260086677669092,0.11417032296153175,29.382948
191,Bosnia and Herzegovina,2024,0.022160970897234625,0.0593914020045888,0.028791812583021367,0.07716205772249726,0.04432194179446926,0.11878280400917762,29.539474
192,Bosnia and Herzegovina,2025,0.02303854875283446,0.06174331065759636,0.029931972789115635,0.08021768707482992,0.04607709750566892,0.12348662131519272,29.308245
193,Bosnia and Herzegovina,2026,0.023933166955144955,0.06414088743978852,0.03109427202833794,0.08333264903594573,0.04786633391028992,0.12828177487957707,29.812115
194,Bosnia and Herzegovina,2027,0.02484482550416616,0.0665841323511653,0.032278710300688324,0.08650694360584468,0.049689651008332336,0.13316826470233062,30.477581
195,Bosnia and Herzegovina,2028,0.02577352439989802,0.0690730453917267,0.03348528760616671,0.0897405707845268,0.05154704879979604,0.1381460907834534,31.297756
196,Bosnia and Herzegovina,2029,0.02671926364234055,0.0716076265614727,0.034714003944773156,0.0930335305719921,0.053438527284681105,0.14321525312294542,32.00951
197,Saint Vincent and the Grenadines,2023,0.012097079441021045,0.04483035322260746,0.029856621599115767,0.11064512710260563,0.02419415888204209,0.08966070644521491,22.635544
198,Saint Vincent and the Grenadines,2024,0.012585801450438295,0.04664149949280077,0.031062829111720057,0.11511519023755087,0.02517160290087659,0.09328299898560154,22.920738
199,Saint Vincent and the Grenadines,2025,0.013084201123408364,0.0484885100455722,0.032292921921603636,0.11967376947417825,0.026168402246816734,0.09697702009114442,23.167543
200,Saint Vincent and the Grenadines,2026,0.013592278459931257,0.05037138488092174,0.033546900028766515,0.1243208648124877,0.027184556919862515,0.10074276976184347,23.438564
201,Saint Vincent and the Grenadines,2027,0.014110033460006959,0.05229012399884932,0.03482476343320868,0.1290564762524792,0.028220066920013928,0.10458024799769866,23.471857
202,Saint Vincent and the Grenadines,2028,0.01463746612363546,0.054244727399355,0.03612651213493008,0.1338806037941528,0.029274932247270926,0.10848945479871003,23.344404
203,Saint Vincent and the Grenadines,2029,0.015174576450816804,0.05623519508243878,0.03745214613393084,0.13879324743750848,0.03034915290163361,0.11247039016487756,23.21524
204,Croatia,2023,0.03174581073648887,0.0793645268412222,0.03452356917593164,0.08630892293982913,0.033994472330323496,0.08498618082580876,31.434418
205,Croatia,2024,0.03302834149024302,0.08257085372560757,0.035918321370639286,0.08979580342659824,0.035367849012468575,0.08841962253117144,31.196873
206,Croatia,2025,0.034336268892586376,0.08584067223146594,0.03734069242068768,0.0933517310517192,0.036768421272477904,0.09192105318119476,30.846552
207,Croatia,2026,0.035669592943518916,0.0891739823587973,0.03879068232607682,0.09697670581519205,0.038196189110351504,0.09549047277587877,30.51212
208,Croatia,2027,0.03702831364304064,0.09257078410760157,0.0402682910868067,0.10067072771701671,0.03965115252608935,0.09912788131522333,29.508802
209,Croatia,2028,0.038412430991151526,0.09603107747787888,0.04177351870287729,0.10443379675719329,0.04113331151969143,0.10283327879922863,28.312567
210,Croatia,2029,0.03982194498785165,0.09955486246962918,0.043306365174288666,0.10826591293572171,0.042642666091157806,0.10660666522789457,27.205513
211,Armenia,2022,0.02882718859050218,0.05411419612603043,0.032596897867721686,0.06119066792712671,0.051001949044734624,0.09574050083836154,20.404629
212,Armenia,2023,0.02999180700955847,0.056300409649522064,0.03391381254157765,0.06366277091138263,0.05306242778614191,0.09960841707223135,20.212704
213,Armenia,2024,0.031179487179487164,0.05852991452991452,0.035256804733727796,0.06618382642998026,0.055163708086784995,0.10355292570677187,19.986828
214,Armenia,2025,0.03239022910028827,0.060802710767207786,0.03662587444417212,0.06875383448291957,0.05730578994666387,0.10757402674198302,19.95604
215,Armenia,2026,0.03362403277196174,0.0631187983614019,0.03802102167291059,0.07137279507020061,0.05948867336577847,0.11167172017786489,20.004679
216,Armenia,2027,0.03488089819450765,0.06547817731249682,0.03944224641994326,0.07404070819182333,0.06171235834412892,0.11584600601441748,20.158794
217,Armenia,2028,0.03616082536792595,0.06788084762049257,0.04088954868527012,0.07675757384778778,0.06397684488171516,0.12009688425164074,19.934284
218,Armenia,2029,0.037463814292216666,0.07032680928538917,0.04236292846889115,0.07952339203809392,0.06628213297853718,0.1244243548895347,20.466837
219,Singapore,2023,0.04744351961950058,0.12199762187871582,0.04994054696789535,0.12841854934601665,0.04744351961950058,0.12199762187871582,21.256376
220,Singapore,2024,0.049360237812128414,0.12692632580261592,0.05195814506539835,0.13360665873959574,0.049360237812128414,0.12692632580261592,22.204573
221,Singapore,2025,0.05131491082045184,0.131952627824019,0.054015695600475616,0.1388975029726516,0.05131491082045184,0.131952627824019,22.807653
222,Singapore,2026,0.05330753864447085,0.1370765279429251,0.05611319857312722,0.14429108204518434,0.05330753864447085,0.1370765279429251,22.786325
223,Singapore,2027,0.05533812128418549,0.14229802615933412,0.05825065398335316,0.14978739595719384,0.05533812128418549,0.14229802615933412,22.743546
224,Singapore,2028,0.05740665873959571,0.14761712247324615,0.06042806183115338,0.15538644470868015,0.05740665873959571,0.14761712247324615,22.694979
225,Singapore,2029,0.05951315101070152,0.1530338168846611,0.06264542211652793,0.1610882282996433,0.05951315101070152,0.1530338168846611,22.574135
226,Uruguay,2023,0.03664513254622409,0.08459567832479392,0.04275265463726144,0.09869495804559292,0.03751763570208657,0.08660986114205092,26.490292
227,Uruguay,2024,0.038125595901091526,0.08801334372911561,0.044479861884606786,0.1026822343506349,0.039033348184450846,0.09010889953218978,22.219841
228,Uruguay,2025,0.039635375361995975,0.0914986856760971,0.04624127125566197,0.10674846662211328,0.04057907477537683,0.09367722581124226,18.254078
229,Uruguay,2026,0.041174470928937376,0.09505170416573847,0.048036882750426946,0.11089365486002822,0.042154815474864465,0.09731483997920844,14.772626
230,Uruguay,2027,0.04274288260191579,0.09867239919803968,0.049866696368901765,0.11511779906437963,0.04376057028291379,0.10102174203608824,12.283087
231,Uruguay,2028,0.04434061038093115,0.10236077077300067,0.05173071211108634,0.11942089923516742,0.04539633919952475,0.10479793198188163,10.455863
232,Uruguay,2029,0.04596765426598352,0.10611681889062154,0.05362892997698077,0.1238029553723918,0.047062122224697404,0.1086434098165887,9.311004
233,Philippines,2021,0.027030197187504063,0.026235191387871594,0.031904495040988405,0.030966127539782867,0.06380899008197681,0.061932255079565735,79.35191
234,Philippines,2022,0.02812221715387923,0.0272950931199416,0.03319343664064434,0.0322171590923901,0.06638687328128869,0.0644343181847802,78.364075
235,Philippines,2023,0.029235861278004382,0.028375983005121914,0.034507901836333045,0.033492963547029145,0.06901580367266609,0.06698592709405829,77.18259
236,Philippines,2024,0.03037112955987955,0.029477861043412514,0.03584789062805456,0.03479354090370002,0.07169578125610912,0.06958708180740004,75.42364
237,Philippines,2025,0.03152802199950473,0.030600727234813423,0.03721340301580887,0.03611889116240274,0.07442680603161773,0.07223778232480547,73.298874
238,Philippines,2026,0.032706538596879914,0.031744581579324624,0.03860443899959596,0.03746901432313726,0.07720887799919193,0.07493802864627454,71.03088
239,Philippines,2027,0.0339066793520051,0.03290942407694612,0.04002099857941586,0.038843910385903624,0.08004199715883172,0.07768782077180725,71.47878
240,Philippines,2028,0.035128444264880286,0.034095254727677916,0.04146308175526853,0.0402435793507018,0.08292616351053708,0.08048715870140362,71.313225
241,Philippines,2029,0.03637183333550545,0.03530207353152001,0.04293068852715396,0.041668021217531805,0.08586137705430794,0.08333604243506362,70.914406
242,Slovakia,2024,0.02522611463330606,0.06707853209310936,0.03223965323090685,0.08572816881854783,0.042307474766172484,0.11249942153732241,32.014347
243,Slovakia,2025,0.026245249664491644,0.06978850478967097,0.033542135221435516,0.08919158683881717,0.044016696746725904,0.11704439816743024,32.95135
244,Slovakia,2026,0.027284565587383857,0.0725521403119071,0.034870408934548874,0.09272358739414134,0.0457597647070922,0.12167937433476791,33.698708
245,Slovakia,2027,0.02834406240198271,0.07536943865981768,0.036224474370246965,0.09632417048452037,0.04753667864727146,0.1264043500393355,34.61178
246,Slovakia,2028,0.029423740108288212,0.07824039983340278,0.03760433152852977,0.09999333610995421,0.049347438567263625,0.1312193252811329,34.97039
247,Slovakia,2029,0.03052359870630035,0.08116502383266234,0.03900998040939731,0.10373108427044289,0.05119204446706875,0.13612430006016016,34.891304
248,Romania,2023,0.05282802182026986,0.04484239061488022,0.06373815676141258,0.05410331911143159,0.10565604364053975,0.08968478122976047,76.79954
249,Romania,2024,0.05496227390180876,0.0466540231957214,0.06631317829457362,0.05628909320353343,0.10992454780361753,0.09330804639144281,76.10682
250,Romania,2025,0.057138788400803886,0.04850152968905446,0.06893919035314384,0.05851814995092442,0.1142775768016078,0.09700305937810894,75.38169
251,Romania,2026,0.059357565317255216,0.05038491009487944,0.07161619293712315,0.060790489353604545,0.11871513063451046,0.1007698201897589,74.923294
252,Romania,2027,0.061618604651162784,0.05230416441319631,0.07434418604651162,0.06310611141157381,0.12323720930232557,0.10460832882639262,74.53192
253,Romania,2028,0.06392190640252655,0.05425929264400511,0.0771231696813092,0.06546501612483224,0.1278438128050531,0.10851858528801021,73.90989
254,Romania,2029,0.06626747057134653,0.05625029478730577,0.07995314384151594,0.0678672034933798,0.1325349411426931,0.11250058957461156,73.02457
255,Austria,2023,0.031878888614361736,0.0750423395700905,0.03593989353338871,0.08460187327328675,0.039290222591585953,0.09248848857842364,50.09105
256,Austria,2024,0.03316679571438197,0.07807405008872216,0.03739186523213764,0.08801978895352752,0.04087754758428606,0.09622502351699196,51.37619
257,Austria,2025,0.03448020592529367,0.08116579447900989,0.03887258884571325,0.09150538613238694,0.042496304755059396,0.10003554924642302,52.723934
258,Austria,2026,0.03581911924709685,0.08431757274095371,0.04038206437411555,0.095058664809865,0.04414649410390599,0.10392006576671681,54.23525
259,Austria,2027,0.03718353567979156,0.08752938487455358,0.04192029181734462,0.09867962498596167,0.0458281156308259,0.10787857307787335,56.371174
260,Austria,2028,0.038573455223377726,0.09080123087980953,0.043487271175400355,0.10236826666067697,0.04754116933581904,0.11191107117989263,58.225765
261,Austria,2029,0.03998887787785538,0.09413311075672155,0.04508300244828281,0.10612458983401091,0.04928565521888544,0.11601756007277463,59.840004
262,Morocco,2024,0.029108106614599616,0.05618541509329698,0.02772200629961868,0.05350991913647331,0.0354445651973696,0.0684162537530623,58.854034
263,Morocco,2025,0.030284074121829454,0.05845530586306616,0.028841975354123285,0.05567171986958681,0.036876525631343346,0.071180270404686,60.205734
264,Morocco,2026,0.03148332811435097,0.060770144964910004,0.0299841220136676,0.057876328538009544,0.03833684171747499,0.07399902005931218,61.76024
265,Morocco,2027,0.03270586859216413,0.06312993239882846,0.031148446278251557,0.060123745141741396,0.03982551345576449,0.07687250271694078,63.36388
266,Morocco,2028,0.03395169555526901,0.06553466816482158,0.03233494814787525,0.062413969680782465,0.04134254084621193,0.07980071837757187,60.56256
267,Morocco,2029,0.03522080900366558,0.06798435226288933,0.033543627622538645,0.0647470021551327,0.04288792388881726,0.08278366704120536,57.00722
268,Greece,2023,0.01973388671875,0.028430175781249997,0.02002197265625,0.02884521484375,0.052431640625,0.075537109375,49.081135
269,Greece,2024,0.020531135742187498,0.0295787548828125,0.0208308603515625,0.0300105615234375,0.05454987890625,0.07858880859375,48.40028
270,Greece,2025,0.021344171874999998,0.030750078124999997,0.021655765625,0.031198984375,0.056710062500000005,0.0817009375,47.12143
271,Greece,2026,0.0221729951171875,0.0319441455078125,0.0224966884765625,0.0324104833984375,0.05891219140625,0.08487349609375,45.459167
272,Greece,2027,0.023017605468749997,0.03316095703125,0.02335362890625,0.03364505859375,0.061156265625,0.08810648437499999,43.8063
273,Greece,2028,0.023878002929687503,0.034400512695312496,0.0242265869140625,0.03490270996093749,0.06344228515625,0.09139990234374999,42.177505
274,Greece,2029,0.024754187499999997,0.035662812499999995,0.025115562499999997,0.0361834375,0.06577025,0.09475375,40.696716
275,Jamaica,2023,0.05565111927532024,0.1481945535758528,0.050821022130669816,0.13533238477492973,0.030240608209985337,0.08052836118838792,47.256905
276,Jamaica,2024,0.05789942449404318,0.15418161354031726,0.05287419142474887,0.14079981311983691,0.03146232878166875,0.08378170698039882,47.64665
277,Jamaica,2025,0.06019225060818636,0.16028722914764237,0.054968017536532465,0.14637550737256402,0.03270824183992013,0.08709947546136038,48.023857
278,Jamaica,2026,0.06252959761774982,0.16651140039782822,0.05710250046602059,0.15205946753311106,0.033978347384739524,0.09048166663127269,48.502384
279,Jamaica,2027,0.06491146552273352,0.17285412729087474,0.05927764021321325,0.15785169360147805,0.035272645416126895,0.09392828049013571,49.174427
280,Jamaica,2028,0.06733785432313753,0.17931540982678193,0.0614934367781105,0.16375218557766502,0.036591135934082274,0.09743931703794942,49.504574
281,Jamaica,2029,0.06980876401896174,0.1858952480055498,0.06374989016071224,0.1697609434616719,0.037933818938605625,0.10101477627471386,49.471527
